feature,Class,Average of Value,Year
influence,0,0.241506040096283,2013
influence,0,0.208369567990303,2014
influence,0,-0.07165597379207611,2015
influence,0,0.1932020336389542,2016
influence,0,0.2868922650814056,2017
influence,0,0.323241263628006,2018
influence,0,-0.1158207133412361,2019
influence,0,0.07781961560249329,2020
influence,0,0.3098980486392975,2021
influence,0,0.2133318334817886,2022
influence,1,-0.1160408109426498,2010
influence,1,0.1214277073740959,2011
influence,1,-0.331091582775116,2012
influence,1,-0.193330779671669,2013
influence,1,-0.249335914850235,2014
influence,1,0.05337375029921532,2015
influence,1,-0.2215395420789719,2016
influence,1,-0.3399104177951813,2017
influence,1,-0.2657363414764404,2018
influence,1,0.1337219327688217,2019
influence,1,-0.08612237870693207,2020
influence,1,-0.2244507223367691,2021
influence,1,-0.1775460243225098,2022
ingenious,0,-0.2219628691673279,2010
ingenious,0,0.05636981502175331,2011
ingenious,0,0.07981863617897034,2012
ingenious,0,-0.989893913269043,2013
ingenious,0,0.6052203178405762,2014
ingenious,0,0.3981468081474304,2015
ingenious,0,0.7875811457633972,2016
ingenious,0,0.09959090501070023,2017
ingenious,0,0.4285626113414764,2018
ingenious,0,1.543056130409241,2019
ingenious,0,0.5098226070404053,2020
ingenious,0,-0.2121730148792267,2021
ingenious,0,0.5687655806541443,2022
ingenious,1,0.07534496486186981,2010
ingenious,1,-0.2833598852157593,2011
ingenious,1,-0.1043049022555351,2012
ingenious,1,1.174270272254944,2013
ingenious,1,-0.7846589088439941,2014
ingenious,1,-0.4111103117465973,2015
ingenious,1,-0.9214027523994446,2016
ingenious,1,-0.1115825325250626,2017
ingenious,1,-0.5028534531593323,2018
ingenious,1,-1.892199397087097,2019
ingenious,1,-0.2294974327087402,2020
ingenious,1,0.1601460725069046,2021
ingenious,1,-0.4333822131156921,2022
injure,0,-0.07194535434246063,2010
injure,0,-0.07538467645645142,2011
injure,0,-0.01203798223286867,2012
injure,0,-0.06416498124599457,2013
injure,0,-0.1076008677482605,2014
injure,0,-0.03786807879805565,2015
injure,0,0.1699740588665009,2016
injure,0,-0.1786354631185532,2017
injure,0,0.02130122482776642,2018
injure,0,-0.02783297561109066,2019
injure,0,0.172427162528038,2020
injure,0,-0.04922183603048325,2021
injure,0,0.09097874164581299,2022
injure,1,0.01753260567784309,2010
injure,1,0.1803702861070633,2011
injure,1,0.003849066095426679,2012
injure,1,0.04640165716409683,2013
injure,1,0.1202133223414421,2014
injure,1,0.02323121950030327,2015
injure,1,-0.1933052390813828,2016
injure,1,0.1611252278089523,2017
injure,1,0.02808170765638351,2018
injure,1,0.04314900562167168,2019
injure,1,-0.1481551826000214,2020
injure,1,0.04421960562467575,2021
injure,1,-0.0755559578537941,2022
injury,0,0.2212292402982712,2010
injury,0,-0.04799386858940125,2011
injury,0,0.1925868839025497,2012
injury,0,-0.07578837126493454,2013
injury,0,-0.09723204374313354,2014
injury,0,-0.1405186653137207,2015
injury,0,-0.04328043386340141,2016
injury,0,0.003140872344374657,2017
injury,0,-0.07031422853469849,2018
injury,0,0.01268797740340233,2019
injury,0,0.1066555306315422,2020
injury,0,0.05218775942921638,2021
injury,0,0.1592535227537155,2022
injury,1,-0.1738121658563614,2010
injury,1,0.113486722111702,2011
injury,1,-0.2163493186235428,2012
injury,1,0.03464631363749504,2013
injury,1,0.1105843335390091,2014
injury,1,0.1370039582252502,2015
injury,1,0.03978177532553673,2016
injury,1,-0.03259202092885971,2017
injury,1,0.09765909612178802,2018
injury,1,0.00008028819866012782,2019
injury,1,-0.1039364337921143,2020
injury,1,-0.04473670944571495,2021
injury,1,-0.1295556277036667,2022
inmate,0,-0.2709060907363892,2010
inmate,0,0.4733361303806305,2011
inmate,0,-0.1197841390967369,2012
inmate,0,-0.03725093230605125,2013
inmate,0,-0.01701910048723221,2014
inmate,0,0.6422812938690186,2015
inmate,0,0.1490140408277512,2016
inmate,0,0.1584163457155228,2017
inmate,0,0.1064457073807716,2018
inmate,0,-0.122178852558136,2019
inmate,0,0.2388921231031418,2020
inmate,0,0.1839911490678787,2021
inmate,0,0.4707964658737183,2022
inmate,1,0.05419992282986641,2010
inmate,1,-0.8433910012245178,2011
inmate,1,0.07279257476329803,2012
inmate,1,0.1432717740535736,2013
inmate,1,0.006344378925859928,2014
inmate,1,-0.7064119577407837,2015
inmate,1,-0.2012582570314407,2016
inmate,1,-0.1880763322114944,2017
inmate,1,-0.008276877924799919,2018
inmate,1,0.1025347262620926,2019
inmate,1,-0.2207860797643661,2020
inmate,1,-0.1127782464027405,2021
inmate,1,-0.3828135430812836,2022
insightful,0,1.635359168052673,2010
insightful,0,0.4593322277069092,2011
insightful,0,0.3262533843517303,2012
insightful,0,-0.7257313132286072,2013
insightful,0,-0.05527789890766144,2014
insightful,0,0.8050621151924133,2015
insightful,0,0.2852910459041595,2016
insightful,0,-0.1318251341581345,2017
insightful,0,0.8717690110206604,2018
insightful,0,1.243475317955017,2019
insightful,0,0.992771565914154,2020
insightful,0,0.1207428947091103,2021
insightful,0,0.04569002240896225,2022
insightful,1,-1.096448421478271,2010
insightful,1,-0.740855872631073,2011
insightful,1,-0.3412227034568787,2012
insightful,1,0.7774166464805603,2013
insightful,1,0.02630430087447166,2014
insightful,1,-0.6370750665664673,2015
insightful,1,-0.3659528195858002,2016
insightful,1,0.2185535132884979,2017
insightful,1,-1.009646892547607,2018
insightful,1,-1.572351932525635,2019
insightful,1,-0.8486127853393555,2020
insightful,1,-0.07003061473369598,2021
insightful,1,-0.02387139573693275,2022
intellectual,0,0.3923774659633636,2010
intellectual,0,0.3430512547492981,2011
intellectual,0,0.0246205311268568,2012
intellectual,0,0.06336385011672974,2013
intellectual,0,0.3406112790107727,2014
intellectual,0,0.594144344329834,2015
intellectual,0,0.7058826684951782,2016
intellectual,0,-0.1074317619204521,2017
intellectual,0,0.03257107734680176,2018
intellectual,0,0.6203746199607849,2019
intellectual,0,0.7596641778945923,2020
intellectual,0,-0.03067976422607899,2021
intellectual,0,0.2050626277923584,2022
intellectual,1,-0.2357058227062225,2010
intellectual,1,-0.6173678636550903,2011
intellectual,1,-0.02321523427963257,2012
intellectual,1,0.1505888104438782,2013
intellectual,1,-0.4301486611366272,2014
intellectual,1,-0.5688030123710632,2015
intellectual,1,-0.7699031233787537,2016
intellectual,1,0.1994758248329163,2017
intellectual,1,-0.1548497229814529,2018
intellectual,1,-0.7800902724266052,2019
intellectual,1,-0.6608679890632629,2020
intellectual,1,0.1077090799808502,2021
intellectual,1,-0.1699685156345367,2022
intelligent,0,-0.5600118041038513,2010
intelligent,0,-0.2048605978488922,2011
intelligent,0,-0.3442065715789795,2012
intelligent,0,-0.1767922192811966,2013
intelligent,0,-0.3250206112861633,2014
intelligent,0,0.1465754508972168,2015
intelligent,0,0.331880509853363,2016
intelligent,0,0.3947484791278839,2017
intelligent,0,-0.283002495765686,2018
intelligent,0,-0.4258133769035339,2019
intelligent,0,0.07964250445365906,2020
intelligent,0,-0.4284153282642365,2021
intelligent,0,0.4551452696323395,2022
intelligent,1,0.428753674030304,2010
intelligent,1,0.335770457983017,2011
intelligent,1,0.4030779600143433,2012
intelligent,1,0.249803364276886,2013
intelligent,1,0.3252812623977661,2014
intelligent,1,-0.1172481924295425,2015
intelligent,1,-0.3949297368526459,2016
intelligent,1,-0.2985701262950897,2017
intelligent,1,0.2720641493797302,2018
intelligent,1,0.4146292507648468,2019
intelligent,1,-0.1313155591487885,2020
intelligent,1,0.3974561393260956,2021
intelligent,1,-0.3571556806564331,2022
intend,0,0.3860840201377869,2010
intend,0,-0.003916709683835506,2011
intend,0,0.3920368552207947,2012
intend,0,0.08138511329889297,2013
intend,0,0.1393994987010956,2014
intend,0,0.3360544145107269,2015
intend,0,0.1062181144952774,2016
intend,0,-0.1049010753631592,2017
intend,0,-0.4600516259670258,2018
intend,0,0.001204578555189073,2019
intend,0,0.1006057858467102,2020
intend,0,0.03412020578980446,2021
intend,0,0.1856043636798859,2022
intend,1,-0.3114268481731415,2010
intend,1,0.0126841040328145,2011
intend,1,-0.4169882237911224,2012
intend,1,-0.03235065564513206,2013
intend,1,-0.1420837193727493,2014
intend,1,-0.3970372080802917,2015
intend,1,-0.09544060379266739,2016
intend,1,0.1264520138502121,2017
intend,1,0.4412941038608551,2018
intend,1,-0.005289148073643446,2019
intend,1,-0.07005372643470764,2020
intend,1,-0.01819581352174282,2021
intend,1,-0.154807910323143,2022
intent,0,0.2978520095348358,2010
intent,0,-0.3841231167316437,2011
intent,0,0.1172197982668877,2012
intent,0,-0.4115690588951111,2013
intent,0,0.3127748966217041,2014
intent,0,0.2672320306301117,2015
intent,0,-0.08314158022403717,2016
intent,0,-0.01927018910646439,2017
intent,0,0.7755053639411926,2018
intent,0,0.3092175722122192,2019
intent,0,-0.01679333299398422,2020
intent,0,0.04786371439695358,2021
intent,0,0.2566775381565094,2022
intent,1,-0.2212818413972855,2010
intent,1,0.5458077788352966,2011
intent,1,-0.1420290619134903,2012
intent,1,0.3943041861057281,2013
intent,1,-0.4807208478450775,2014
intent,1,-0.3444028496742249,2015
intent,1,0.1054281741380692,2016
intent,1,0.126529186964035,2017
intent,1,-0.7305908203125,2018
intent,1,-0.3895981311798096,2019
intent,1,0.03941024467349052,2020
intent,1,-0.01425705943256617,2021
intent,1,-0.2102997601032257,2022
interdependent,0,-0.09416467696428299,2010
interdependent,0,-0.1530419886112213,2011
interdependent,0,0.006421464961022139,2012
interdependent,0,0.2695311903953552,2013
interdependent,0,0.2838539779186249,2014
interdependent,0,0.3836983442306519,2015
interdependent,0,-0.1395535618066788,2016
interdependent,0,0.07089931517839432,2017
interdependent,0,-0.2019223719835281,2018
interdependent,0,-0.1416197121143341,2019
interdependent,0,-0.03494500368833542,2020
interdependent,0,0.2822615206241608,2021
interdependent,0,-0.7732649445533752,2022
interdependent,1,0.06498628854751587,2010
interdependent,1,0.2773429155349731,2011
interdependent,1,-0.005438904277980328,2012
interdependent,1,-0.1983058303594589,2013
interdependent,1,-0.41464564204216,2014
interdependent,1,-0.2907408177852631,2015
interdependent,1,0.1702008694410324,2016
interdependent,1,-0.1489833146333694,2017
interdependent,1,0.2129586488008499,2018
interdependent,1,0.1851703375577927,2019
interdependent,1,0.02481226995587349,2020
interdependent,1,-0.1507001966238022,2021
interdependent,1,0.6607581377029419,2022
interest,0,-0.2395331561565399,2010
interest,0,-0.05410625785589218,2011
interest,0,-0.0873730480670929,2012
interest,0,0.330265074968338,2013
interest,0,-0.01845256984233856,2014
interest,0,0.0660521611571312,2015
interest,0,0.1105174869298935,2016
interest,0,-0.06738601624965668,2017
interest,0,0.03250396624207497,2018
interest,0,0.09005363285541534,2019
interest,0,0.1718376576900482,2020
interest,0,0.09110528230667114,2021
interest,0,0.04522783309221268,2022
interest,1,0.2332707792520523,2010
interest,1,0.1042675748467445,2011
interest,1,0.09939810633659363,2012
interest,1,-0.2904732227325439,2013
interest,1,0.0317540168762207,2014
interest,1,-0.08264308422803879,2015
interest,1,-0.1220309287309647,2016
interest,1,-0.001885510981082916,2017
interest,1,0.0200500525534153,2018
interest,1,-0.09048458933830261,2019
interest,1,-0.187109962105751,2020
interest,1,-0.06481323391199112,2021
interest,1,-0.02610082179307938,2022
interpersonal,0,-0.2731797993183136,2010
interpersonal,0,-0.009799604304134846,2011
interpersonal,0,-0.2135815471410751,2012
interpersonal,0,0.5800355076789856,2013
interpersonal,0,0.08383023738861084,2014
interpersonal,0,-0.1786350011825562,2015
interpersonal,0,0.3113712966442108,2016
interpersonal,0,0.280458390712738,2017
interpersonal,0,0.01764930784702301,2018
interpersonal,0,-1.323964834213257,2019
interpersonal,0,0.7677071690559387,2020
interpersonal,0,0.06258463859558105,2021
interpersonal,0,-0.01572753675282001,2022
interpersonal,1,0.262418806552887,2010
interpersonal,1,-0.1883174329996109,2011
interpersonal,1,0.2606944441795349,2012
interpersonal,1,-0.4790148138999939,2013
interpersonal,1,-0.09206651896238327,2014
interpersonal,1,0.1663314998149872,2015
interpersonal,1,-0.3833604753017426,2016
interpersonal,1,-0.2172618508338928,2017
interpersonal,1,0.06887707859277725,2018
interpersonal,1,1.506080269813538,2019
interpersonal,1,-0.6476428508758545,2020
interpersonal,1,-0.03894353657960892,2021
interpersonal,1,0.00432659825310111,2022
intimidate,0,-1.110893964767456,2010
intimidate,0,-0.2922632098197937,2011
intimidate,0,-0.1531377285718918,2012
intimidate,0,-0.3539951741695404,2013
intimidate,0,-0.007984211668372154,2014
intimidate,0,0.2278615832328796,2015
intimidate,0,0.4451493322849274,2016
intimidate,0,-0.4538254141807556,2017
intimidate,0,-0.9572388529777527,2018
intimidate,0,0.07870934903621674,2019
intimidate,0,0.2360062301158905,2020
intimidate,0,-0.3676744103431702,2021
intimidate,0,0.04241567850112915,2022
intimidate,1,0.9245567917823792,2010
intimidate,1,0.230150431394577,2011
intimidate,1,0.1369660794734955,2012
intimidate,1,0.3585315346717834,2013
intimidate,1,0.03959425538778305,2014
intimidate,1,-0.1644420027732849,2015
intimidate,1,-0.4876443445682526,2016
intimidate,1,0.4975188076496124,2017
intimidate,1,0.8134247064590454,2018
intimidate,1,-0.1095058619976044,2019
intimidate,1,-0.189583957195282,2020
intimidate,1,0.2479563802480698,2021
intimidate,1,-0.01710757799446583,2022
intolerant,0,0.4627202451229095,2010
intolerant,0,1.147455215454102,2011
intolerant,0,0.2656102478504181,2012
intolerant,0,-0.06238867342472076,2013
intolerant,0,0.400001049041748,2014
intolerant,0,0.7461954951286316,2015
intolerant,0,0.2587000131607056,2016
intolerant,0,0.3982929587364197,2017
intolerant,0,-0.2687137424945831,2018
intolerant,0,0.2287964373826981,2019
intolerant,0,-1.161264538764954,2020
intolerant,0,-0.2135032713413239,2021
intolerant,0,-0.8113704919815063,2022
intolerant,1,-0.3281770050525665,2010
intolerant,1,-2.001409769058228,2011
intolerant,1,-0.2750581502914429,2012
intolerant,1,0.08072540909051895,2013
intolerant,1,-0.5612655282020569,2014
intolerant,1,-0.8133993148803711,2015
intolerant,1,-0.3204814791679382,2016
intolerant,1,-0.4040494561195374,2017
intolerant,1,0.1258654445409775,2018
intolerant,1,-0.2775437533855438,2019
intolerant,1,1.380929946899414,2020
intolerant,1,0.1855746060609818,2021
intolerant,1,0.6987956762313843,2022
invasive,0,-0.06352280080318451,2010
invasive,0,-0.4498802125453949,2011
invasive,0,-0.235512375831604,2012
invasive,0,-0.8198255896568298,2013
invasive,0,0.1426718980073929,2014
invasive,0,-0.7435675859451294,2015
invasive,0,-0.999893307685852,2016
invasive,0,-0.3455699682235718,2017
invasive,0,-0.1625505238771439,2018
invasive,0,-1.640633106231689,2019
invasive,0,-0.1150504946708679,2020
invasive,0,-0.130249872803688,2021
invasive,0,-0.4347522556781769,2022
invasive,1,0.06701292097568512,2010
invasive,1,0.2609042525291443,2011
invasive,1,0.284590482711792,2012
invasive,1,0.9509168267250061,2013
invasive,1,-0.2268922328948975,2014
invasive,1,1.06591010093689,2015
invasive,1,1.007969737052917,2016
invasive,1,0.4240417778491974,2017
invasive,1,0.1659014075994492,2018
invasive,1,1.858173251152039,2019
invasive,1,0.169629842042923,2020
invasive,1,0.1331174671649933,2021
invasive,1,0.3925559222698212,2022
investigate,0,-0.08982621878385544,2010
investigate,0,-0.1845537126064301,2011
investigate,0,-0.02784888818860054,2012
investigate,0,-0.2158542722463608,2013
investigate,0,-0.1881248503923416,2014
investigate,0,0.1113732606172562,2015
investigate,0,-0.1156594976782799,2016
investigate,0,-0.1808312237262726,2017
investigate,0,0.06928155571222305,2018
investigate,0,-0.0277580413967371,2019
investigate,0,0.07528732717037201,2020
investigate,0,-0.1107434183359146,2021
investigate,0,0.01302803959697485,2022
investigate,1,0.01255887188017368,2010
investigate,1,0.2455784827470779,2011
investigate,1,-0.002282027853652835,2012
investigate,1,0.2324619591236115,2013
investigate,1,0.223425954580307,2014
investigate,1,-0.1416580528020859,2015
investigate,1,0.137612372636795,2016
investigate,1,0.1804309189319611,2017
investigate,1,-0.05100063234567642,2018
investigate,1,0.04036870226264,2019
investigate,1,-0.08826814591884613,2020
investigate,1,0.09111306816339493,2021
investigate,1,-0.0242738388478756,2022
irate,0,1.333398818969727,2010
irate,0,0.2662050724029541,2011
irate,0,0.2359902560710907,2012
irate,0,-0.2480738461017609,2013
irate,0,0.4830230474472046,2014
irate,0,-0.006059261038899422,2015
irate,0,0.3670752942562103,2016
irate,0,2.330695867538452,2017
irate,0,3.063464164733887,2018
irate,0,-0.004402827005833387,2019
irate,0,0.7442111968994141,2020
irate,0,-0.2784396111965179,2021
irate,0,0.461985319852829,2022
irate,1,-0.8733897805213928,2010
irate,1,-0.4728167951107025,2011
irate,1,-0.2568874061107635,2012
irate,1,0.1987324357032776,2013
irate,1,-0.5882031321525574,2014
irate,1,0.1911894679069519,2015
irate,1,-0.4990411996841431,2016
irate,1,-2.246425151824951,2017
irate,1,-3.528595447540283,2018
irate,1,0.01215341314673424,2019
irate,1,-0.5924109220504761,2020
irate,1,0.2306860238313675,2021
irate,1,-0.3859982490539551,2022
ire,0,0.4365749359130859,2010
ire,0,0.2436206489801407,2011
ire,0,0.3351891338825226,2012
ire,0,3.144220352172852,2013
ire,0,0.06533665955066681,2014
ire,0,1.563270688056946,2015
ire,0,0.1874934732913971,2016
ire,0,0.1775081604719162,2017
ire,0,0.02419884689152241,2018
ire,0,0.3248112499713898,2019
ire,0,-0.4226447343826294,2020
ire,0,0.1005791500210762,2021
ire,0,-0.9754605889320374,2022
ire,1,-0.136081650853157,2010
ire,1,-0.7932582497596741,2011
ire,1,-0.3087371587753296,2012
ire,1,-2.697225570678711,2013
ire,1,-0.2344180047512054,2014
ire,1,-1.590448498725891,2015
ire,1,-0.2742469310760498,2016
ire,1,-0.3402306735515594,2017
ire,1,-0.03264382481575012,2018
ire,1,-0.3727745115756989,2019
ire,1,0.625332772731781,2020
ire,1,-0.01533451024442911,2021
ire,1,0.8708925247192383,2022
irritate,0,1.976032137870789,2010
irritate,0,-0.01872455701231956,2011
irritate,0,0.5629910826683044,2012
irritate,0,1.31326961517334,2013
irritate,0,0.2662755846977234,2014
irritate,0,-0.06672221422195435,2015
irritate,0,0.5122048258781433,2016
irritate,0,-0.08215340226888657,2017
irritate,0,0.4782999753952026,2018
irritate,0,0.2094102501869202,2019
irritate,0,-0.07790586352348328,2020
irritate,0,-0.07024658471345901,2021
irritate,0,0.3883643746376038,2022
irritate,1,-1.334632396697998,2010
irritate,1,0.2946753799915314,2011
irritate,1,-0.5633321404457092,2012
irritate,1,-1.023667693138123,2013
irritate,1,-0.3989890217781067,2014
irritate,1,0.1857100576162338,2015
irritate,1,-0.5913390517234802,2016
irritate,1,0.0108270077034831,2017
irritate,1,-0.4828884601593018,2018
irritate,1,-0.2709543704986572,2019
irritate,1,0.03354325518012047,2020
irritate,1,0.05342861264944077,2021
irritate,1,-0.2961016595363617,2022
issue,0,-0.1410610675811768,2010
issue,0,0.01474903710186481,2011
issue,0,-0.02313122153282166,2012
issue,0,-0.04365971311926842,2013
issue,0,-0.04535799100995064,2014
issue,0,-0.00779735529795289,2015
issue,0,-0.1645386964082718,2016
issue,0,-0.06133276224136353,2017
issue,0,-0.06776615232229233,2018
issue,0,-0.03293045610189438,2019
issue,0,-0.1118580251932144,2020
issue,0,-0.01075043063610792,2021
issue,0,-0.1287417262792587,2022
issue,1,0.1395362168550491,2010
issue,1,0.04221563041210175,2011
issue,1,0.02715187147259712,2012
issue,1,0.02194615639746189,2013
issue,1,0.07065190374851227,2014
issue,1,-0.009412601590156555,2015
issue,1,0.1783006936311722,2016
issue,1,0.03437522053718567,2017
issue,1,0.09756544232368469,2018
issue,1,0.04349181056022644,2019
issue,1,0.06256523728370667,2020
issue,1,0.03474441543221474,2021
issue,1,0.09730936586856842,2022
jab,0,-0.1271002739667892,2010
jab,0,-0.1552210450172424,2011
jab,0,-0.5468437671661377,2012
jab,0,-0.7680988311767578,2013
jab,0,-0.2936820387840271,2014
jab,0,-1.827953934669495,2015
jab,0,0.3876570463180542,2016
jab,0,-0.1500865668058395,2017
jab,0,0.004881733562797308,2018
jab,0,0.2927751541137695,2019
jab,0,-0.1818588972091675,2020
jab,0,-0.2361442595720291,2021
jab,0,-0.4428794682025909,2022
jab,1,0.362510472536087,2010
jab,1,0.3035098016262054,2011
jab,1,0.6785291433334351,2012
jab,1,0.8499310612678528,2013
jab,1,0.3604332208633423,2014
jab,1,2.265415906906128,2015
jab,1,-0.4303162395954132,2016
jab,1,0.2857540845870972,2017
jab,1,0.08278500288724899,2018
jab,1,-0.3323493599891663,2019
jab,1,0.1085953861474991,2020
jab,1,0.2168907225131989,2021
jab,1,0.3856553435325623,2022
jail,0,0.1953688859939575,2010
jail,0,0.1072999984025955,2011
jail,0,0.103839099407196,2012
jail,0,0.138555496931076,2013
jail,0,0.3952917158603668,2014
jail,0,0.6291291117668152,2015
jail,0,0.2621707916259766,2016
jail,0,0.3108500838279724,2017
jail,0,0.4703521132469177,2018
jail,0,0.230777308344841,2019
jail,0,0.2881416082382202,2020
jail,0,0.3444620370864868,2021
jail,0,0.5521478652954102,2022
jail,1,-0.1885539591312408,2010
jail,1,-0.08272865414619446,2011
jail,1,-0.1347502917051315,2012
jail,1,-0.1376438140869141,2013
jail,1,-0.5034987926483154,2014
jail,1,-0.7246865630149841,2015
jail,1,-0.2991544604301453,2016
jail,1,-0.4005901515483856,2017
jail,1,-0.421798974275589,2018
jail,1,-0.2727489769458771,2019
jail,1,-0.2907446622848511,2020
jail,1,-0.2508993744850159,2021
jail,1,-0.4657811522483826,2022
jealousy,0,-0.5905923843383789,2010
jealousy,0,-0.841290295124054,2011
jealousy,0,-0.3670768141746521,2012
jealousy,0,-0.4834461212158203,2013
jealousy,0,0.889992892742157,2014
jealousy,0,0.5545473098754883,2015
jealousy,0,0.4749787449836731,2016
jealousy,0,0.3052281737327576,2017
jealousy,0,-1.859289169311523,2018
jealousy,0,-0.002644282765686512,2019
jealousy,0,0.04798641800880432,2020
jealousy,0,-0.6060232520103455,2021
jealousy,0,-0.8015826940536499,2022
jealousy,1,0.7244923114776611,2010
jealousy,1,0.8515721559524536,2011
jealousy,1,0.3755937516689301,2012
jealousy,1,0.6345756649971008,2013
jealousy,1,-1.214761853218079,2014
jealousy,1,-0.5381864309310913,2015
jealousy,1,-0.5142787098884583,2016
jealousy,1,-0.328838437795639,2017
jealousy,1,1.195093035697937,2018
jealousy,1,-0.007436700165271759,2019
jealousy,1,0.1120851933956146,2020
jealousy,1,0.601960301399231,2021
jealousy,1,0.6788675785064697,2022
jihad,0,0.9126324653625488,2010
jihad,0,0.7487676739692688,2011
jihad,0,0.5807541608810425,2012
jihad,0,1.446691870689392,2013
jihad,0,-0.09667222946882248,2014
jihad,0,1.091849327087402,2015
jihad,0,0.7571254372596741,2016
jihad,0,0.9564372897148132,2017
jihad,0,-0.2163575291633606,2018
jihad,0,0.2395412772893906,2019
jihad,0,0.5111567378044128,2020
jihad,0,1.930153131484985,2021
jihad,0,0.4051061272621155,2022
jihad,1,-0.6623939871788025,2010
jihad,1,-1.273539185523987,2011
jihad,1,-0.584119975566864,2012
jihad,1,-1.252323389053345,2013
jihad,1,0.1414617300033569,2014
jihad,1,-1.129249691963196,2015
jihad,1,-0.8734723329544067,2016
jihad,1,-0.907221257686615,2017
jihad,1,0.154803991317749,2018
jihad,1,-0.3143396079540253,2019
jihad,1,-0.403414785861969,2020
jihad,1,-1.516032934188843,2021
jihad,1,-0.3335666954517365,2022
join,0,-0.05567632615566254,2010
join,0,-0.1503677517175674,2011
join,0,-0.04980684071779251,2012
join,0,-0.08655789494514465,2013
join,0,-0.04510409012436867,2014
join,0,0.01634302549064159,2015
join,0,0.001012471038848162,2016
join,0,0.006511292420327663,2017
join,0,-0.1481770128011703,2018
join,0,-0.1121742874383926,2019
join,0,-0.1426717638969421,2020
join,0,-0.2144744694232941,2021
join,0,-0.06115461140871048,2022
join,1,0.003337820991873741,2010
join,1,0.220953956246376,2011
join,1,0.01296072732657194,2012
join,1,0.04901258274912834,2013
join,1,0.03896407783031464,2014
join,1,-0.02014545351266861,2015
join,1,-0.003342005889862776,2016
join,1,-0.03767603635787964,2017
join,1,0.1969307661056519,2018
join,1,0.1384706646203995,2019
join,1,0.1300629079341888,2020
join,1,0.1884924620389938,2021
join,1,0.03639008477330208,2022
jot,0,0.328460305929184,2010
jot,0,-0.591332733631134,2011
jot,0,0.01851633936166763,2012
jot,0,-0.1927483379840851,2013
jot,0,0.3258603811264038,2014
jot,0,-0.7766047120094299,2015
jot,0,-0.5737977623939514,2016
jot,0,-0.0005093024228699505,2017
jot,0,-1.115422010421753,2018
jot,0,-0.2407403439283371,2019
jot,0,-0.2788347601890564,2020
jot,0,-0.009858176112174988,2021
jot,0,0.7089621424674988,2022
jot,1,-0.1301055103540421,2010
jot,1,0.3961832821369171,2011
jot,1,-0.01827199012041092,2012
jot,1,0.4579793810844421,2013
jot,1,-0.4828789532184601,2014
jot,1,0.9512503743171692,2015
jot,1,0.4945373237133026,2016
jot,1,-0.04016415774822235,2017
jot,1,0.8068179488182068,2018
jot,1,0.2384785562753677,2019
jot,1,0.1345043182373047,2020
jot,1,0.1022398099303246,2021
jot,1,-0.5825608968734741,2022
just,0,-0.4265165030956268,2010
just,0,-0.07920944690704346,2011
just,0,-0.2471947073936462,2012
just,0,0.7155197262763977,2013
just,0,0.02581494860351086,2014
just,0,-0.2250769734382629,2015
just,0,-0.03508437052369118,2016
just,0,-0.1472875326871872,2017
just,0,0.4997975826263428,2018
just,0,-0.03270672634243965,2019
just,0,-0.4018393158912659,2020
just,0,-0.4245280027389526,2021
just,0,0.1297318339347839,2022
just,1,0.2358011454343796,2010
just,1,0.1345779150724411,2011
just,1,0.2379800975322723,2012
just,1,-0.5956481695175171,2013
just,1,-0.03345631435513496,2014
just,1,0.2242602407932281,2015
just,1,-0.02692354097962379,2016
just,1,0.142793595790863,2017
just,1,-0.489911288022995,2018
just,1,0.04783294349908829,2019
just,1,0.4033534526824951,2020
just,1,0.3518823683261871,2021
just,1,-0.09920743107795715,2022
kick,0,0.874352216720581,2010
kick,0,0.2267519384622574,2011
kick,0,0.3424215316772461,2012
kick,0,-0.1919448226690292,2013
kick,0,0.09062837809324265,2014
kick,0,0.215763658285141,2015
kick,0,0.08881090581417084,2016
kick,0,0.1930539906024933,2017
kick,0,-0.06495704501867294,2018
kick,0,0.07886960357427597,2019
kick,0,0.2561291456222534,2020
kick,0,-0.03427234292030334,2021
kick,0,0.1558393687009811,2022
kick,1,-0.6025832295417786,2010
kick,1,-0.3254739940166473,2011
kick,1,-0.3719728589057922,2012
kick,1,0.1952370703220367,2013
kick,1,-0.1103917211294174,2014
kick,1,-0.2360848188400269,2015
kick,1,-0.0982380360364914,2016
kick,1,-0.2693818211555481,2017
kick,1,0.1265257745981216,2018
kick,1,-0.1105615124106407,2019
kick,1,-0.2337005287408829,2020
kick,1,0.01521713566035032,2021
kick,1,-0.1277797371149063,2022
kidnap,0,0.2913907468318939,2010
kidnap,0,-0.3221922218799591,2011
kidnap,0,-0.130105122923851,2012
kidnap,0,-0.0407756008207798,2013
kidnap,0,-0.2158983200788498,2014
kidnap,0,-0.2556678056716919,2015
kidnap,0,-0.4801884293556213,2016
kidnap,0,-0.08600617200136185,2017
kidnap,0,-0.4851239323616028,2018
kidnap,0,-0.4558404386043549,2019
kidnap,0,0.3773934841156006,2020
kidnap,0,-0.4329242408275604,2021
kidnap,0,-0.2921438217163086,2022
kidnap,1,-0.1775955259799957,2010
kidnap,1,0.3760938942432404,2011
kidnap,1,0.1333836913108826,2012
kidnap,1,0.1350497752428055,2013
kidnap,1,0.2661241292953491,2014
kidnap,1,0.2997565567493439,2015
kidnap,1,0.6033652424812317,2016
